urinate	专八	/'jʊərɪneɪt/	/ˈjʊərɪˌneɪt/	vi. 小便，撒尿	0
urinating	专八			小便	0
urination		/,jʊərɪ'neɪʃən/	/,jʊrə'neʃən/	n. 撒尿，排尿	0
urine	六级	/'jʊərɪn; -raɪn/	/'jʊrən/	n. 尿	0
url				abbr. 全球资源定位器（Uniform Resource Locator）	0
urn		/ɜːn/	/ɝn/	n. 瓮；缸；茶水壶；坟墓；骨灰瓮	0
urns				abbr. 常复发性肾病综合征	0
urodynamic				尿动力学的	0
urogenital		/,jʊərə(ʊ)'dʒenɪt(ə)l/	/,jʊro'dʒɛnətl/	adj. [解剖] 泌尿生殖器的	0
urokinase		/,jʊərə(ʊ)'kaɪneɪz/	[,jʊərə(ʊ)'kaɪneɪz]	n. [生化] 尿激酶	0
urologic				adj. 泌尿科学的；泌尿道的	0
urologist				n. [泌尿] 泌尿科医师	0
urology		/jʊ'rɒlədʒɪ/	/jʊ'rɑlədʒi/	n. 泌尿学	0
urothelial				泌尿道上皮的	0
urothelium				n. 膀胱上皮；尿道上皮	0
urquhart		/'ə:kət/	['ə:kət]	n. 厄克特（姓氏）	0
urry				n. 紧贴煤层的黑土或蓝土	0
ursa				n. 大熊星座（等于Ursa Major）；小熊星座（等于Ursa Minor）	0
ursine		/'ɜːsaɪn; -ɪn/	/'ɝsaɪn/	adj. [脊椎] 熊的；似熊的	0
ursodeoxycholic				熊去氧胆酸	0
ursula		/'ə:sjulə/	['ə:sjulə]	n. 厄休拉（女子名）	0
urticaria		/,ɜːtɪ'keərɪə/	/,ɝtɪ'kɛrɪə/	n. [皮肤] 荨麻疹；风团	0
uruguay				n. 乌拉圭（拉丁美洲国家）	0
uruguayan				n. 乌拉圭人	0
urus		/'jʊərəs/	['jʊərəs]	n. 野牛	0
urwick				n. (Urwick)人名；(英)厄威克	0
ury				n. (Ury)人名；(英)尤里；(法)于里；(德、匈)乌里	0
us		/əs; ʌs/	/əs; ʌs/	pron. 我们	0
us-based				基于美国的	0
usa				abbr. 美国；美利坚合众国（the United States of America）	0
usaa				美国装甲兵协会（US Armor Association ）	0
usability				n. 合用，可用；可用性	0
usable		/'juːzəb(ə)l/	/'jʊzəbl/	adj. 可用的；合用的（等于useable）	0
usaf				abbr. 美国空军（United States Air Force）	0
usage	考研	/'juːsɪdʒ/	/'jusɪdʒ/	n. 用法； 【语】惯用法	1
usage-based				基于使用的	0
usages				n. 用法（usage的复数形式）；惯例	0
usaid				abbr. 美国国际开发署（United States Agency for International Development）	0
usama				n. (Usama)人名；(阿拉伯)乌萨马	0
usb				abbr. 通用串行总线（Universal Serial Bus）	0
usc				abbr. 超声波清洗（Ultra Sonic Cleaning）；联合海运公司（United Shipping Company）；美国国会（United States Congress）	0
usd				abbr. 美元（USA dollar）；极限强度设计（Ultimate Strength Design）	0
usda				abbr. 美国农业部（United States Department of Agriculture）	0
use		/juːz/	/juz/	n. 使用；用途；发挥	0
useable		/'juːzəbl/	['juːzəbl]	adj. 可用的；便于使用的（等于usable）	0
used		/juːzd/	/juzd/	adj. 习惯的；二手的，使用过的	0
used-car				二手车	0
useful		/'juːsfʊl; -f(ə)l/	/'jusfl/	adj. 有用的，有益的；有帮助的	0
usefully				adv. 有效地，有用地	0
usefulness		/'juːsf(ʊ)lnəs/	/'jʊsfəlnəs/	n. 有用；有效性；有益	0
useless		/ˈju:sləs/	/'jusləs/	adj. 无用的；无效的	0
uselessly				adv. 无用地；无益地	0
uselessness				n. 无用，无效	0
usenet				n. 世界性新闻组网络	0
usepa				美国环境保护署	0
user		/'juːzə/	/'juzɚ/	n. 用户	0
user-defined				n. 自定义	0
user-friendly				adj. 容易使用的	0
user-specified				用户指定的	0
user-supplied				用户提供的	0
username		/'juːzəneɪm/	/'juzɚnem/	n. 由字母或数字组成的用户名称，以标明用户的身份	0
users		/'juːzəz/	/'juzɚz/	n. 使用者；受限用户（user的复数）	0
uses				abbr. 美国就业局（United States Employment Service）	0
usf				n. 超声塑性加工；普遍服务基金	0
usga				abbr. 美国高尔夫球协会（United States Golf Association）	0
usgs				abbr. 美国地质勘探局（United States Geological Surve）	0
usher	六级	/'ʌʃə/	/'ʌʃɚ/	n. 引座员，带位员；接待员；门房	0
ushering	六级	/ˈʌʃərɪŋ/	/ˈʌʃərɪŋ/	传达	0
ushers	六级			n. 传达员；招待员（usher的复数形式）	0
using				n. 使用；利用	0
usk				n. (Usk)人名；(英)厄斯克	0
usl				abbr. 用户专门语言（UNIX）	0
usm				abbr. 水下对地导弹（Underwater-to-Surface Missile）	0
usman				n. (Usman)人名；(阿拉伯、尼日利、哈萨、塔吉、吉尔、乌兹、土库)奥斯曼	0
usmc				abbr. 美国海军陆战队（United States Marine Corps）	0
usn				abbr. 美国海军（United States Navy）	0
uso				abbr. （美国）劳军联合组织（United Service Organizations，等于U.S.O.）	0
usoc				abbr. 美国奥林匹克委员会（United States Olympic Committee）	0
usp				abbr. 美国药典（United States Pharmacopoeia）；美国专利（United States Patent）	0
uss				abbr. 美国军舰（United States Ship）；美国参议院（United States Senate）；美国标准（United States Standard）；美国船舶（United States Steamship）	0
ussr				abbr. 苏维埃社会主义共和国联盟（Union of Soviet Socialist Republics）	0
usss				美国特勤局（United States Secret Service）	0
ust				abbr. 圣托马斯大学（University of Santo Tomas的缩写）；台湾联合大学系统；无烟烟草生产商	0
ustinov				尤斯蒂诺夫（男子名）	0
usu				abbr. 犹他州立大学（Utah State University）	0
usual	考研	/'juːʒʊəl/	/'juʒuəl/	adj. 通常的，惯例的；平常的	1
usually		/ˈjuːʒʊəlɪ/	/juʒəlɪ/	adv. 通常，经常	0
usurp	专八	/jʊ'zɜːp; jʊ'sɜːp/	/ju'zɝp/	vt. 篡夺；夺取；侵占	0
usurpation		/,juːzɜː'peɪʃən/	/,jʊzɚ'peʃən/	n. 篡夺；夺取	0
usurper				n. 篡位者；篡夺者；僭取者	0
usurping	专八	/juːˈzɜːpɪŋ/		篡夺（usurping是usurp的现在分词）	0
usury		/'juːʒ(ə)rɪ/	/'juʒəri/	n. 高利；高利贷；利益	0
ut				abbr. 美国犹他州（Utah）；超声试验（Ultrasonic Test）；停歇时间（Unemployed Time）	0
uta				abbr. （法）联合航空运输公司（Union Transports AМriens）	0
utah		/'ju:tɑ:/	['ju:tɑ:]	n. 美国犹他州	0
utd				德州大学达拉斯分校（The University of Texas at Dallas）	0
ute		/juːt/	/jut/	n. 犹特人（美洲印第安人的一种）	0
utensil	六级	/juː'tens(ə)l/	/jʊ'tɛnsl/	n. 用具，器皿	0
utensils	六级			n. 餐具；[轻] 器具；炊具（utensil的复数）	0
uterine		/'juːtərɪn; -aɪn/	/'jʊtərɪn/	adj. [解剖] 子宫的；同母异父的	0
utero				子宫	0
uterus		/'juːt(ə)rəs/	/'jutərəs/	n. [解剖] 子宫	0
uther		/'ju:θə/	['ju:θə]	n. 尤瑟（英国传说中的不列颠王，亚瑟王之父）	0
uthman				n. (Uthman)人名；(阿拉伯、科摩)奥斯曼	0
utica		/'ju:tikə/	['ju:tikə]	n. 尤蒂卡（美国纽约州中部城市）	0
utilisation		/,ju:tilai'zeiʃən/	[,ju:tilai'zeiʃən]	n. 使用（等于utilization）；利用	0
utilise	考研	/'ju:tilaiz/	['ju:tilaiz]	vt. 利用	0
utilitarian	专八	/jʊ,tɪlɪ'teərɪən/	/,jutɪlɪ'tɛrɪən/	adj. 功利的；功利主义的；实利的	0
utilitarianism		/jʊ,tɪlɪ'teərɪənɪz(ə)m/	/'jʊtɪlə'tɛrɪə'nɪzəm/	n. 功利主义；实用主义	0
utilities		/juː'tɪlɪtɪz/	/ju'tɪlətiz/	n. 公用事业；实用工具，[计] 实用程序；公共事业设备；公用程式（utility的复数）	0
utility	雅思	/juːˈtɪlɪtɪ/	/ju'tɪləti/	有用，实用；公用事业(煤气，水电)	1
utilization		/,juːtɪlaɪ'zeɪʃən/	/ˌjuːtəlaɪ'zeɪʃn/	n. 利用，使用	0
utilize	考研	/ˈjuːtɪˌlaɪz/	/'juːtəlaɪz/	vt. 利用	1
utilized				adj. 被利用的	0
utilizer				n. 应用者（utilize的名词形式）	0
utilizing		/ˈjuːtɪˌlaɪzɪŋ/	/ˈjuːtɪˌlaɪzɪŋ/	v. 利用（utilize的ing形式）	0
utmost	雅思	/'ʌtməʊst/	/'ʌt'most/	最远的，最大的，极度的	1
utopia	六级	/ju:'təupiə/	/ju:'təupiə/	n. 乌托邦（理想中最美好的社会）；理想国	0
utopian				adj. 乌托邦的；空想的；理想化的	0
utopianism		/juː'təʊpɪənɪzəm/	/jʊ'topɪənɪzəm/	n. 空想的社会改良方案；乌托邦思想	0
utopias	六级			n. 乌托邦（书名）	0
utp				abbr. 非屏蔽双绞线（Unshielded Twisted Paired）；三磷酸尿苷（Uridine Triphosphate）	0
utr				abbr. 非翻译区（Untranslated Regions）；通用培训反应堆（Universal Training Reactor）	0
utrecht		/'ju:trekt/	['ju:trekt]	n. 乌特勒支（荷兰一城市名）	0
utricle		/'juːtrɪk(ə)l/	/'jʊtrɪkl/	n. [植] 胞果；[解剖] 小囊；[解剖] 椭圆囊；[植] 胞囊	0
utrillo				n. (Utrillo)人名；(法)于特里约；(西)乌特里略	0
uts				abbr. 通用试验站（Universal Test Station）	0
utter	考研	/'ʌtə/	/'ʌtɚ/	adj. 彻底的， 完全的 vt. 说， 发出	1
utterance		/'ʌt(ə)r(ə)ns/	/'ʌtərəns/	n. 表达；说话；说话方式	0
uttering				v. 发出；作声；使用伪币（utter的ing形式）	0
utterly	雅思	/'ʌtəlɪ/	/'ʌtɚli/	完全地，十足地	0
uttermost		/'ʌtəməʊst/	/'ʌtɚmost/	n. 最大限度；极端	0
utterson				n. (Utterson)人名；(英)厄特森	0
utv				农夫车（Utility Vehicle）	0
uu				abbr. 解脲支原体；从用户到用户（User to User）；最终用户（Ultimate Use）	0
uv			/,ju 'vi/	abbr. 紫外的（ultraviolet）	0
uv-b				abbr. 紫外线b辐射（ultraviolet-b radiation）	0
uva				abbr. 长波紫外线（Ultraviolet A）；美国弗吉尼亚大学（The University of Virginia）	0
uvb				abbr. 紫外线b（ultraviolet b）	0
uveitis		/,juːvɪ'aɪtɪs/	/,jʊvɪ'aɪtɪs/	n. 葡萄膜炎，眼色素层炎	0
uvf				abbr. 紫外荧光（Ultraviolet Fluorescence）；（爱尔兰）阿尔斯特志愿者武装（Ulster Volunteer Force）	0
uw				abbr. 华盛顿大学（University of Washington）；水下的（Underwater）；超声波（Ultrasonic Wave）	0
uwe				n. 西英格兰大学（位于英国布里斯托）	0
ux				abbr. （拉）妻子（uxor）	0
uxbridge				阿克斯布里奇（美国、加拿大、英国地名）	0
uzbek				adj. 乌兹别克族的；乌兹别克人的；乌兹别克语的	0
uzbekistan				n. 乌兹别克斯坦（苏联加盟共和国名）	0
uzbeks				n. 乌兹别克人（Uzbek的复数）	0
uzi				n. 乌兹冲锋枪；乌兹轻型自动枪	0
v				n. 英语字母中的第二十二个字母	0
v-chip				n. 能阻止过度暴烈或性感电视节目之收看的电脑晶片或其它电子装置	0
v-shaped				v形的	0
va		/,vi: 'eɪ/	/,vi 'e/	abbr. （美）维吉尼亚州（Virginia）；价值分析（Value Analysis）	0
vac				n. 休假；真空吸尘器	0
vacancies	六级	/'veɪkənsɪz/	/'veɪkənsɪz/	n. 空缺额；缺位（vacancy复数）	0
vacancy	六级	/'veɪk(ə)nsɪ/	/'vekənsi/	n. 空缺；空位；空白；空虚	0
vacant	雅思	/'veɪk(ə)nt/	/'vekənt/	空的；未被占用的；空虚的，无表情的	1
vacantly				adv. 神情茫然地	0
vacate	专四	/veɪ'keɪt; və'keɪt/	/ˈveɪˌkeɪt; veɪˈkeɪt/	vi. 空出，腾出；辞职；休假	0
vacation	雅思	/vəˈkeɪʃn/	/veˈkeʃən/	假期;休庭期;腾空	1
vacationer		/və'keiʃnə(r)/	[və'keiʃnə(r)]	n. 休假者；度假者	0
vacationing				度假（vacation的现在分词形式）	0
vacationist				n. 休假者，度假者	0
vacations				假期	0
vacaville				瓦卡维尔（美国地名）	0
vaccinate	六级	/'væksɪneɪt/	/'væksə'net/	vi. 接种疫苗	0
vaccinated	六级	/ˈvæksɪneɪtɪd/	/ˈvæksɪneɪtɪd/	接种疫苗的	0
vaccination		/,væksɪ'neɪʃən/	/,væksn'eʃən/	n. 接种疫苗；种痘	0
vaccine	考研	/'væksiːn; -ɪn/	/væk'sin/	n. 疫苗	0
vaccines	六级	/ˈvæksiːnz/	/vækˈsiːnz/	n. [药][计] 疫苗	0
vaccinia		/væk'sɪnɪə/	/væk'sɪnɪə/	n. [兽医] 牛痘	0
vaccinium				越桔属	0
vachon				n. (Vachon)人名；(法)瓦雄；(英)瓦尚	0
vacillate		/'væsɪleɪt/	['væsɪleɪt]	vi. 犹豫；踌躇；摇摆	0
vacillation				n. 踌躇；不果断；游移不定	0
vacuity		/və'kjuːɪtɪ/	/və'kjuəti/	n. 空虚；空白；思想贫乏；无聊之事	0
vacuolar				adj. 空泡的；有液泡的	0
vacuolation		/,vækjʊə'leɪʃən/	[,vækjʊə'leɪʃən]	n. 空泡形成，空泡状态	0
vacuole		/'vækjʊəʊl/	/'vækjuol/	n. [细胞] 液泡；[地质] 空泡	0
vacuous		/'vækjʊəs/	/'vækjuəs/	adj. 空的；空虚的；空洞的；无意义的	0
vacuously				adv. 直愣愣地，没有表情地；空虚地，空地	0
vacuousness				n. 没有表情；空虚	0
vacutainer				n. 真空采血管	0
vacuum	雅思	/'vækjʊəm/	/'vækjʊəm/	真空	1
vacuuming		/'vækjuəmiŋ/	['vækjuəmiŋ]	n. 真空处理；资料移除	0
vacuums				n. 真空装置；真空吸尘器（vacuum的复数形式）	0
vader				n. 维德（姓氏）	0
vadim				n. (Vadim)人名；(罗)瓦迪姆；(俄、乌克)瓦季姆	0
vagabond	专八	/'vægəbɒnd/	/'væɡəbɑnd/	adj. 流浪的；流浪者的；浪荡的；漂泊的	0
vagabonds	专八			n. 流浪者（vagabond的复数形式）	0
vagal		/'veɪg(ə)l/	['veɪg(ə)l]	adj. 迷走神经的	0
vagaries				n. 异常行为（vagary的复数形式）；奇特	0
vagary		/'veɪg(ə)rɪ/	['veɪg(ə)rɪ]	n. 奇想；奇特行为	0
vagina		/və'dʒaɪnə/	/və'dʒaɪnə/	n. [解剖] 阴道；叶鞘；鞘	0
vaginal		/və'dʒaɪnəl/	/və'dʒaɪnl/	adj. [解剖] 阴道的；叶鞘的	0
vaginally				阴道的	0
vaginas				n. [解剖] 阴道；鞘；叶鞘（vagina的复数）	0
vagotomy		/veɪ'gɒtəmɪ/	/və'gɑtəmi/	n. 迷走神经切断术	0
vagrancy		/'veɪgr(ə)nsɪ/	/'veɡrənsi/	n. 流浪；漂泊；思想游移不定	0
vagrant	专八	/'veɪgr(ə)nt/	/'veɡrənt/	adj. 流浪的；漂泊的；游荡的	0
vagrants	专八		/ˈveɪɡrənts/	n. 流浪者（vagrant的复数形式）	0
vague	考研	/veɪg/	/veɡ/	adj. 不明确的， 含糊的； 暧昧的	1
vaguely	专四	/'veɪglɪ/	/'veɡli/	adv. 含糊地；暧昧地；茫然地	0
vagueness		/veɪɡnəs/	/veɪɡnəs/	n. 模糊；含糊；暧昧；茫然	0
vaguer				模糊的（ vague的比较级 ）	0
vaguest				模糊的	0
vagus		/'veɪɡəs/	['veɪɡəs]	n. [解剖] 迷走神经	0
vail		/veɪl/	[veɪl]	vi. 降下；脱帽；有利	0
vaillant				n. (Vaillant)人名；(法)瓦扬；(英)瓦利恩特	0
vain	雅思	/veɪn/	/ven/	徒劳的，无效果的；自负的；不尊敬的	1
vainer				自负的	0
vainest				自负的	0
vainly				adv. 徒劳地；无益地；枉然地	0
val		/væl/	/væl/	n. 十万牛顿每平米（英国压力单位）	0
valadez				n. (Valadez)人名；(西)巴拉德斯	0
valance		/'væl(ə)ns/	/'væləns/	n. 帷幔，挂布；窗帘上部的短幔	0
vald				n. (Vald)人名；(罗、捷)瓦尔德	0
valdecoxib				伐地考昔（药名）	0
valdes				n. 巴尔德斯（姓氏）	0
valdez		/væl'di:z/	[væl'di:z]	n. 瓦尔迪兹（美国阿拉斯加州城市）	0
valdosta				瓦尔多斯塔（地名）	0
vale		/veɪl/	/vel/	n. 谷；溪谷	0
valedictorian		/,vælɪdɪk'tɔːrɪən/	/ˌvælɪdɪkˈtɔriən, -ˈtor-/	n. 告别演说者；致告别辞者	0
valedictory		/,vælɪ'dɪkt(ə)rɪ/	/,vælɪ'dɪktəri/	adj. 告别的	0
valen				n. 瓦伦（姓氏）	0
valence		/'veɪl(ə)ns/	/'veləns/	n. [化学] 价；[化学] 原子价；[化学] 化合价；效价	0
valencia				n. 巴伦西亚（西班牙城市）	0
valency		/'veɪlənsɪ/	/'velənsi/	n. [化学] 化合价；[化学] 原子价	0
valens				n. (Valens)人名；(约328-378)瓦林斯东罗马皇帝。；(法)瓦朗	0
valente				n. (Valente)人名；(法)瓦朗特；(英、德、葡、意)瓦伦特；(西)巴伦特	0
valenti				n. 华伦帝（品牌名）；（日）为爱勇敢（歌曲名）；瓦伦蒂（姓氏）	0
valentin				n. 瓦伦汀（男子名）	0
valentina				n. 瓦伦蒂娜（女子名）	0
valentine		/'væləntaɪn/	/'væləntaɪn/	n. 情人；情人节礼物	0
valentines				n. 情人（valentine的复数）；情人节礼物	0
valentino				n. （意）瓦伦蒂诺（姓氏）；华伦天奴（品牌名）	0
valenzuela				巴伦苏埃拉（人名）	0
valeo				n. 法雷奥（公司名）	0
valera				n. (Valera)人名；(英、爱、意)瓦莱拉；(西)巴莱拉	0
valeria				瓦莱里娅（人名）	0
valerian		/və'lɪərɪən/	/və'lɪrɪən/	n. 缬草属植物（自其根茎采制之镇静剂）	0
valerie		/'væləri/	['væləri]	n. 瓦莱丽（女子名）	0
valerio				瓦莱里奥（人名）	0
valery				瓦莱丽（人名）	0
vales				n. 威尔士人	0
valet	专八	/'vælɪt; 'væleɪ/	/'væle/	n. 贴身男仆；用车的人；伺候客人停车	0
valetta				n. 瓦莱塔	0
valhalla		/væl'hælə/	[væl'hælə]	n. 瓦尔哈拉殿堂（北欧神话中死亡之神奥丁款待阵亡将士英灵的殿堂）；英烈祠	0
valiant	专四	/'vælɪənt/	/'væljənt/	adj. 英勇的，勇敢的	0
valiantly				adv. 勇敢地；英勇地	0
valid	考研	/'vælɪd/	/'vælɪd/	adj. 有效的；合理的， 有根据的	1
validate	专八	/'vælɪdeɪt/	/'vælɪdet/	vt. 证实，验证；确认；使生效	0
validated	专八	/ˈvælɪˌdeɪtid/	/ˈvælɪˌdeɪtid/	adj. 经过验证的	0
validates	专八	/ˈvælɪdeɪts/	/ˈvælɪdeɪts/	v. 使有效（validate的第三人称单数形式）；确认	0
validating	专八		/ˈvælɪdeɪtɪŋ/	n. 确认	0
validation		/,vælɪ'deɪʃən/	/,vælə'deʃən/	n. 确认；批准；生效	0
validator				n. 验证器；验证程序	0
validity	雅思	/və'lɪdɪtɪ/	/və'lɪdəti/	有效，正当	0
validly				adv. 合法地；正当地；妥当地	0
valine		/'veɪliːn/	/'vælin/	n. [生化] 缬氨酸	0
valise		/və'liːz/	/və'lis/	n. 旅行袋；小提箱	0
valium		/ˈvæliəm/	/ˈvæliəm/	n. [药] 安定（商标名称）	0
valkyrie		/væl'kiəri/	[væl'kiəri]	n. （北欧神话中奥丁神的婢女之一）瓦尔基里	0
vall				n. (Vall)人名；(阿拉伯)瓦勒；(芬、瑞典)瓦尔；(西)巴利	0
valla				vallum 的复数	0
valladolid		/,bɑ:ljɑ:dɔ:'li:ð/	[,bɑ:ljɑ:dɔ:'li:ð]	n. 巴利亚多利德（西班牙一座城市）	0
vallarta				n. (Vallarta)人名；(西)巴利亚塔	0
vallate		/'væleɪt/	['væleɪt]	adj. 轮廓形的；为山脊或高地围绕的	0
valle				n. 威莱（公司名）；巴列（人名）；（意）山谷	0
vallee				n. (Vallee)人名；(西)巴列；(英)瓦利；(德)瓦勒	0
vallejo				瓦列霍	0
vallerand				n. (Vallerand)人名；(法)瓦勒朗	0
valles				n. (Valles)人名；(意、瑞典)瓦莱斯；(西)巴列斯	0
valletta				n. 瓦莱塔（马耳他的首都）	0
valley	雅思	/'vælɪ/	/'væli/	深谷，山谷	1
valleys				n. 山谷（valley的复数）；凹处	0
valli				n. (Valli)人名；(西)巴利；(法、俄、芬、意)瓦利	0
valois				n. 瓦卢瓦王朝	0
valor		/'vælə/	['vælə]	n. 英勇；勇猛（等于valour）	0
valorem				adv. （拉）按价，按照价格；按…计税	0
valour	专八	/ˈvælə(r)/	/ˈvælər/	n. 勇猛	0
valparaiso		/,vælpə'raisəu/	[,vælpə'raisəu]	n. 瓦尔帕莱索（智利中西部港市）	0
valproate				n. 2-丙基戊酸钠（抗惊厥药，能防止轻度癫痫发作）	0
valproic				丙戊酸	0
valuable	考研	/'væljʊəb(ə)l/	/ˈvæljuəbəl; ˈvæljə-/	adj. 有价值的；贵重的；可估价的 n. 贵重物品	1
valuables				n. 贵重物品	0
valuation	雅思	/væljʊ'eɪʃ(ə)n/	/,vælju'eʃən/	定价，估价；评定的价值	0
valuational				评价的，评定的	0
valuations	六级			[经管] 估价	0
value	考研	/ˈvæljuː/	/ˈvæljuː/	n. 价值；重要性，用处，益处 v. 尊重，重视；给…估价，给…估值	1
value-added			/,vælju'ædɪd/	adj. 加值的；增值的	0
value-for-money				衡工量值	0
value-oriented				价值导向	0
valued		/'væljuːd/	/'væljʊd/	adj. 重要的；宝贵的；贵重的；经估价的	0
valueless		/'væljʊlɪs/	/'væljuləs/	adj. 无价值的；不值钱的；微不足道的	0
valuer				n. 评价者；估价者；价格核定人	0
values		/'væljʊz/	/'væljʊz/	n. 价值观念；价值标准	0
valuing				v. 评价；评估；价值判断（value的ing形式）	0
valve	专八	/vælv/	/vælv/	n. 阀；[解剖] 瓣膜；真空管；活门	0
valveless				adj. 无阀的	0
valves	专八	/vælvz/	/vælvz/	n. [机] 阀门；[解剖] 瓣膜（valve的复数）；真空管	0
valvular		/'vælvjʊlə/	/'vælvjəlɚ/	adj. 瓣的；瓣形的；活门的	0
valvulopathy				心脏瓣膜病	0
vamp		/væmp/	/væmp/	vt. 修补；拼凑	0
vampire		/'væmpaɪə/	['væmpaɪə]	n. 吸血鬼；[脊椎] 吸血蝙蝠	0
vampires				n. 吸血鬼；榨取别人钱财者；勾引男子的荡妇；吸血蝠（vampire的复数）	0
vampiric				n. 吸血鬼	0
vampirism		/'væmpaɪərɪz(ə)m/	/'væmpaɪərɪzəm/	n. 相信吸血鬼存在的迷信；勒索钱财；勾引	0
van	考研	/væn/	/væn/	n. 大篷车， 运货车； 有篷货运车厢	1
vanadate		/'vænədeɪt/	/'vænədet/	n. 钒酸酯；[无化] 钒酸盐（等于vanadiate）	0
vance				n. 万斯（男子名）	0
vancomycin		/,væŋkə'maɪsɪn/	/,væŋkə'maɪsɪn; ,vænkə'maɪsɪn/	n. 万古霉素	0
vancouver		/væn'ku:və/	[væn'ku:və]	n. 温哥华（加拿大主要港市）	0
vandal	专八	/ˈvændl/	/ˈvændl/	n. 文化艺术的破坏者；蓄意破坏者	0
vandalise				vt. （英）破坏（等于vandalize）	0
vandalism	专八	/'vænd(ə)lɪz(ə)m/	/'vændəlɪzəm/	n. 汪达尔人作风；故意毁坏文物的行为；破坏他人财产的行为	0
vandalize				vt. 肆意毁坏；摧残（等于vandalise）	0
vandals	专八	/ˈvænd(ə)lz/	/ˈvændlz/	n. 破坏文化遗产的人（vandal的复数）	0
vanden				n. (Vanden)人名；(法)旺当；(塞)万登；(英)范登	0
vandenberg				n. 范登堡（姓氏）	0
vander				n. 范德（男子名）；超机动员（桂正和创作的短篇动漫作品）	0
vanderbilt		/'vændəbilt/	['vændəbilt]	n. 范德比尔特（姓氏）	0
vandy				n. (Vandy)人名；(柬)万迪	0
vane		/veɪn/	/ven/	n. 叶片；[气象] 风向标；风信旗	0
vanes				n. [机] 叶片；[气象] 风向标（vane的复数）	0
vanessa				n. 瓦内萨（女子名）	0
vang		/væŋ/	/væŋ/	n. 稳索；张索；[船] 斜桁支索	0
vanguard		/'vængɑːd/	/'vænɡɑrd/	先锋盾	0
vanilla	专八	/və'nɪlə/	/və'nɪlə/	n. 香子兰，香草	0
vanish	雅思	/'vænɪʃ/	/'vænɪʃ/	消失	1
vanished				n. 销声匿迹，无影无踪（美国电视连续剧剧名）	0
vanishes				v. [数] 消失（vanish的三单形式）	0
vanishing				adj. 消没的	0
vanishingly		/'vænɪʃɪŋlɪ/	['vænɪʃɪŋlɪ]	adv. 难以察觉地；消遁似地；趋于零地	0
vanities	六级		/'vænətɪz/	n. 虚荣心；浮华（vanity的复数）	0
vanity	雅思	/ˈvænəti/	/'vænəti/	自大，虚荣；无价值，空虚	1
vann				n. (Vann)人名；(柬)万；(英)范恩	0
vanna				瓦娜（人名）	0
vanquish	专八	/'væŋkwɪʃ/	/'væŋkwɪʃ/	vt. 征服；击败；克服；抑制（感情等）	0
vanquished	专八	/ˈvæŋkwɪʃt/	/ˈvæŋkwɪʃt/	adj. 被征服的	0
vanquisher				n. 征服者，胜利者	0
vans				n. 先锋；前卫；大蓬货车（van的复数）	0
vantage		/'vɑːntɪdʒ/	/'væntɪdʒ/	n. 优势；有利情况	0
vanuatu				n. 瓦努阿图（西南太平洋岛国）	0
vap				abbr. 增值程序（Value-added Process）	0
vapid		/'væpɪd/	/'væpɪd/	adj. 无趣味的；无生气的；索然乏味的	0
vapidity				n. 无生气；无趣；乏味；走气	0
vapor	考研	/ˈveɪpə(r)/	/ˈveɪpər/	n. 蒸汽	0
vaporize	专四	/'veɪpəraɪz/	/'vepə'raɪz/	vi. 蒸发	0
vaporized	专四		/ˈveɪpəraɪzd/	汽化了的	0
vaporous		/'veɪpərəs/	/'vepərəs/	adj. 空想的；多蒸气的；雾状的	0
vapors				n. 蒸汽；气化物（vapor的复数）	0
vapour	考研	/'veɪpə/	/'vepɚ/	n. 蒸汽	1
vapours				n. 蒸气（vapour的复数）	0
vaquero		/və'keərəʊ/	/vɑ'kɛrə/	n. 牧童；放牛者；牧人	0
var				abbr. 加值型经销商（value-added reseller）；垂直机载火箭（Vertical Aircraft Rocket）	0
varadero				巴拉德罗（地名）	0
varela				巴雷拉（地名）	0
varga				n. (Varga)人名；(匈)沃尔高；(英、法、德、俄、罗、塞、捷、瑞典)瓦尔加；(西)巴尔加	0
vargas				瓦尔加斯，瓦格斯（人名）	0
variability		/,veərɪə'bɪlətɪ/	/,vɛrɪə'bɪləti/	n. 可变性，变化性；[生物][数] 变异性	0
variable	雅思	/'veərɪəb(ə)l/	/'vɛrɪəbl/	可变的，变化的	1
variable-reluctance				可变磁阻	0
variables				n. [数] 变量	0
variably				adv. 易变地；不定地	0
varian				n. 瓦里安核子旋进磁力仪	0
variance		/'veərɪəns/	/'vɛrɪəns/	n. 变异；变化；不一致；分歧；[数] 方差	0
variances				n. 差异（variance的复数）；总体的方差；变动	0
variant	专八	/'veərɪənt/	/'vɛrɪənt/	adj. 不同的；多样的	0
variants	专八			n. [计] 变体；变异型（variant的复数）	0
variation	雅思	/veərɪ'eɪʃ(ə)n/	/,vɛrɪ'eʃən/	变化，改变；变量；变异	1
variations				n. 变奏曲，变更；[生物] 变种（variation的复数形式）	0
variceal				adj. 静脉曲张的；脉管曲张的	0
varices		/'veərɪsiːz/	/'vɛrɪ,siz/	n. 静脉曲张；脉管曲张（varix的复数）	0
varicose	专八	/'værɪkəʊs; -kəs; -z/	/'værɪ,kos/	adj. 静脉曲张的；曲张的，肿胀的	0
varied	雅思	/'veərɪd/	/'vɛrɪd/	各种各样的	0
